DATE,HOUR,AIRPORT,TEMP_C,WIND_SPEED_KMH,PRECIP_MM,WEATHER_COND
2025-05-18,8,ORD,14.8,3.9,0.0,Cloudy
2025-05-18,9,ORD,22.6,12.1,0.5,Thunderstorm
2025-05-18,10,ORD,21.5,13.5,0.0,Clear
2025-05-18,11,ORD,17.3,1.1,0.0,Cloudy
2025-05-18,12,ORD,24.9,13.6,0.0,Fog
2025-05-18,13,ORD,26.5,9.7,0.0,Cloudy
2025-05-18,14,ORD,13.9,12.5,0.5,Fog
2025-05-18,15,ORD,17.2,6.5,0.0,Snow
2025-05-18,16,ORD,25.1,5.0,0.1,Cloudy
2025-05-18,17,ORD,21.9,1.0,0.0,Rain
2025-05-18,18,ORD,28.0,11.5,1.0,Fog
2025-05-18,19,ORD,20.0,10.3,0.5,Fog
2025-05-18,20,ORD,11.9,9.4,0.0,Clear
2025-05-18,21,ORD,30.8,6.0,5.0,Clear
2025-05-18,22,ORD,22.4,1.5,0.0,Snow
2025-05-18,23,ORD,17.1,12.9,0.0,Snow
2025-05-19,0,ORD,14.7,13.6,1.0,Fog
2025-05-19,1,ORD,11.9,6.3,0.0,Snow
2025-05-19,2,ORD,18.6,7.2,0.0,Cloudy
2025-05-19,3,ORD,13.6,2.7,0.5,Thunderstorm
2025-05-19,4,ORD,18.2,4.4,1.0,Cloudy
2025-05-19,5,ORD,13.3,9.4,5.0,Clear
2025-05-19,6,ORD,13.4,6.5,0.5,Snow
2025-05-19,7,ORD,27.5,7.3,0.0,Clear
2025-05-19,8,ORD,18.5,4.7,1.0,Clear
2025-05-19,9,ORD,34.0,13.8,0.5,Thunderstorm
2025-05-19,10,ORD,28.4,7.7,0.1,Rain
2025-05-19,11,ORD,22.7,11.8,0.1,Fog
2025-05-19,12,ORD,11.1,6.2,0.0,Cloudy
2025-05-19,13,ORD,33.6,9.5,1.0,Thunderstorm
2025-05-19,14,ORD,27.4,4.1,0.0,Snow
2025-05-19,15,ORD,31.6,11.4,0.0,Fog
2025-05-19,16,ORD,15.5,1.6,5.0,Snow
2025-05-19,17,ORD,14.6,2.0,1.0,Rain
2025-05-19,18,ORD,28.4,12.5,0.0,Clear
2025-05-19,19,ORD,14.4,8.7,5.0,Fog
2025-05-19,20,ORD,33.5,11.8,0.0,Snow
2025-05-19,21,ORD,32.6,6.0,0.0,Snow
2025-05-19,22,ORD,25.2,4.8,5.0,Fog
2025-05-19,23,ORD,16.4,9.9,1.0,Fog
2025-05-20,0,ORD,23.1,6.3,0.0,Clear
2025-05-20,1,ORD,11.0,2.0,1.0,Rain
2025-05-20,2,ORD,27.0,13.2,0.0,Clear
2025-05-20,3,ORD,14.5,0.5,0.5,Fog
2025-05-20,4,ORD,31.0,7.1,0.1,Clear
2025-05-20,5,ORD,31.4,13.5,0.1,Fog
2025-05-20,6,ORD,31.9,15.0,0.0,Thunderstorm
2025-05-20,7,ORD,15.5,14.0,1.0,Thunderstorm
2025-05-20,8,ORD,21.9,2.6,5.0,Snow
2025-05-20,9,ORD,34.9,4.1,5.0,Thunderstorm
2025-05-20,10,ORD,17.7,13.8,0.0,Rain
2025-05-20,11,ORD,26.1,9.7,5.0,Rain
2025-05-20,12,ORD,30.8,1.2,1.0,Fog
2025-05-20,13,ORD,24.7,11.7,0.0,Rain
2025-05-20,14,ORD,20.1,1.1,0.0,Snow
2025-05-20,15,ORD,23.2,8.6,0.1,Cloudy
2025-05-20,16,ORD,31.9,0.5,0.0,Clear
2025-05-20,17,ORD,18.1,0.9,0.0,Snow
2025-05-20,18,ORD,22.7,8.5,0.0,Clear
2025-05-20,19,ORD,19.8,2.4,5.0,Cloudy
2025-05-20,20,ORD,22.5,7.6,0.5,Snow
2025-05-20,21,ORD,32.6,6.3,0.1,Snow
2025-05-20,22,ORD,12.9,5.7,0.0,Cloudy
2025-05-20,23,ORD,34.2,1.8,0.5,Snow
2025-05-21,0,ORD,17.8,6.1,0.0,Cloudy
2025-05-21,1,ORD,12.5,9.4,0.5,Cloudy
2025-05-21,2,ORD,19.2,12.9,5.0,Snow
2025-05-21,3,ORD,18.5,5.1,0.0,Rain
2025-05-21,4,ORD,17.0,7.8,0.0,Cloudy
2025-05-21,5,ORD,31.4,8.2,0.1,Thunderstorm
2025-05-21,6,ORD,30.6,7.4,1.0,Snow
2025-05-21,7,ORD,22.9,12.1,0.0,Cloudy
2025-05-21,8,ORD,34.3,12.0,1.0,Snow
2025-05-21,9,ORD,21.0,0.3,0.0,Clear
2025-05-21,10,ORD,28.7,2.3,0.5,Snow
2025-05-21,11,ORD,15.8,4.7,0.5,Rain
2025-05-21,12,ORD,16.0,3.5,0.0,Cloudy
2025-05-21,13,ORD,25.3,14.0,0.0,Fog
2025-05-21,14,ORD,24.3,10.1,5.0,Clear
2025-05-21,15,ORD,29.6,15.0,0.1,Cloudy
2025-05-21,16,ORD,33.4,5.2,0.0,Snow
2025-05-21,17,ORD,18.2,11.8,0.1,Cloudy
2025-05-21,18,ORD,26.6,12.6,0.0,Cloudy
2025-05-21,19,ORD,25.3,13.1,0.0,Fog
2025-05-21,20,ORD,17.0,13.7,0.0,Clear
2025-05-21,21,ORD,17.2,0.8,0.0,Snow
2025-05-21,22,ORD,10.9,13.0,5.0,Rain
2025-05-21,23,ORD,32.3,3.4,0.0,Cloudy
2025-05-22,0,ORD,31.6,3.3,0.5,Clear
2025-05-22,1,ORD,24.4,6.1,0.1,Snow
2025-05-22,2,ORD,20.7,8.3,1.0,Thunderstorm
2025-05-22,3,ORD,20.0,2.0,5.0,Rain
2025-05-22,4,ORD,31.6,2.8,0.0,Clear
2025-05-22,5,ORD,27.9,6.3,5.0,Cloudy
2025-05-22,6,ORD,17.3,7.8,5.0,Clear
2025-05-22,7,ORD,12.0,1.2,0.5,Snow
2025-05-22,8,ORD,23.8,1.7,0.1,Clear
2025-05-22,9,ORD,28.9,7.2,0.1,Rain
2025-05-22,10,ORD,28.1,9.4,5.0,Clear
2025-05-22,11,ORD,29.2,10.8,0.0,Cloudy
2025-05-22,12,ORD,20.4,8.9,0.0,Snow
2025-05-22,13,ORD,23.4,11.2,0.5,Fog
2025-05-22,14,ORD,31.6,7.9,0.0,Fog
2025-05-22,15,ORD,31.2,6.8,0.0,Cloudy
2025-05-22,16,ORD,13.0,1.0,0.1,Snow
2025-05-22,17,ORD,16.9,1.2,0.5,Clear
2025-05-22,18,ORD,24.9,6.4,0.0,Rain
2025-05-22,19,ORD,29.4,2.6,0.0,Snow
2025-05-22,20,ORD,19.5,0.9,5.0,Thunderstorm
2025-05-22,21,ORD,29.2,6.4,5.0,Fog
2025-05-22,22,ORD,32.4,7.9,0.0,Rain
2025-05-22,23,ORD,19.8,14.1,0.1,Snow
2025-05-23,0,ORD,25.6,6.3,0.0,Snow
2025-05-23,1,ORD,28.0,6.6,0.1,Cloudy
2025-05-23,2,ORD,20.6,3.5,0.5,Fog
2025-05-23,3,ORD,17.7,13.7,0.0,Clear
2025-05-23,4,ORD,21.4,9.7,0.0,Rain
2025-05-23,5,ORD,32.8,0.2,5.0,Rain
2025-05-23,6,ORD,15.7,14.2,0.0,Clear
2025-05-23,7,ORD,16.0,1.3,0.1,Clear
2025-05-23,8,ORD,19.9,14.7,5.0,Snow
2025-05-23,9,ORD,25.2,13.6,0.0,Fog
2025-05-23,10,ORD,24.8,14.2,0.0,Thunderstorm
2025-05-23,11,ORD,11.9,4.7,5.0,Cloudy
2025-05-23,12,ORD,32.6,10.2,0.5,Fog
2025-05-23,13,ORD,25.1,12.3,0.0,Thunderstorm
2025-05-23,14,ORD,32.1,4.1,1.0,Snow
2025-05-23,15,ORD,30.8,13.7,0.1,Clear
2025-05-23,16,ORD,14.1,11.6,0.0,Clear
2025-05-23,17,ORD,28.7,0.4,0.1,Fog
2025-05-23,18,ORD,11.1,11.3,0.0,Thunderstorm
2025-05-23,19,ORD,24.1,6.3,0.1,Cloudy
2025-05-23,20,ORD,12.9,7.7,0.0,Thunderstorm
2025-05-23,21,ORD,29.9,10.7,0.5,Fog
2025-05-23,22,ORD,29.0,7.9,0.5,Cloudy
2025-05-23,23,ORD,21.4,1.0,0.0,Snow
2025-05-24,0,ORD,25.1,1.1,0.0,Snow
2025-05-24,1,ORD,12.2,9.6,0.1,Rain
2025-05-24,2,ORD,14.7,9.1,0.0,Thunderstorm
2025-05-24,3,ORD,34.1,3.6,0.1,Fog
2025-05-24,4,ORD,10.7,10.6,1.0,Snow
2025-05-24,5,ORD,21.7,9.1,0.0,Clear
2025-05-24,6,ORD,19.7,6.2,1.0,Snow
2025-05-24,7,ORD,17.5,3.9,0.0,Cloudy
2025-05-24,8,ORD,14.8,3.8,0.0,Rain
2025-05-24,9,ORD,12.7,9.7,0.0,Cloudy
2025-05-24,10,ORD,34.4,11.3,1.0,Fog
2025-05-24,11,ORD,23.5,10.7,0.0,Fog
2025-05-24,12,ORD,34.9,8.3,0.5,Cloudy
2025-05-24,13,ORD,15.0,14.0,5.0,Rain
2025-05-24,14,ORD,25.4,9.5,0.0,Thunderstorm
2025-05-24,15,ORD,29.8,0.8,0.1,Cloudy
2025-05-24,16,ORD,21.4,13.0,0.1,Thunderstorm
2025-05-24,17,ORD,17.9,2.7,0.0,Clear
2025-05-24,18,ORD,22.1,4.0,0.0,Rain
2025-05-24,19,ORD,35.0,6.3,0.5,Clear
2025-05-24,20,ORD,14.5,0.5,0.1,Clear
2025-05-24,21,ORD,14.2,8.9,0.5,Fog
2025-05-24,22,ORD,25.4,3.0,0.1,Snow
2025-05-24,23,ORD,18.4,11.5,0.0,Clear
2025-05-25,0,ORD,12.3,2.5,0.1,Fog
2025-05-25,1,ORD,12.3,8.4,1.0,Clear
2025-05-25,2,ORD,22.1,2.9,0.0,Snow
2025-05-25,3,ORD,26.9,6.4,1.0,Clear
2025-05-25,4,ORD,23.6,8.9,0.0,Rain
2025-05-25,5,ORD,30.2,8.1,5.0,Rain
2025-05-25,6,ORD,29.1,14.0,0.1,Clear
2025-05-25,7,ORD,13.7,6.6,0.0,Clear
2025-05-25,8,ORD,22.0,13.7,0.0,Cloudy
2025-05-25,9,ORD,14.1,14.1,0.5,Clear
2025-05-25,10,ORD,22.9,13.3,0.5,Rain
2025-05-25,11,ORD,11.4,2.0,5.0,Rain
2025-05-25,12,ORD,24.7,12.6,0.0,Fog
2025-05-25,13,ORD,23.2,13.9,5.0,Clear
2025-05-25,14,ORD,12.5,3.7,0.1,Cloudy
2025-05-25,15,ORD,20.3,4.5,5.0,Thunderstorm
2025-05-25,16,ORD,28.2,6.3,0.5,Snow
2025-05-25,17,ORD,26.6,12.9,0.5,Rain
2025-05-25,18,ORD,11.8,4.0,0.0,Thunderstorm
2025-05-25,19,ORD,32.7,8.3,0.1,Clear
2025-05-25,20,ORD,25.4,12.8,5.0,Snow
2025-05-25,21,ORD,27.7,0.9,0.0,Snow
2025-05-25,22,ORD,24.6,1.1,0.0,Cloudy
2025-05-25,23,ORD,28.8,6.8,1.0,Cloudy
2025-05-26,0,ORD,26.0,5.6,0.0,Rain
2025-05-26,1,ORD,29.5,8.0,0.0,Fog
2025-05-26,2,ORD,16.8,12.1,0.0,Clear
2025-05-26,3,ORD,28.7,2.7,5.0,Cloudy
2025-05-26,4,ORD,17.1,0.3,0.1,Rain
2025-05-26,5,ORD,14.3,10.6,0.5,Rain
2025-05-26,6,ORD,11.9,1.0,5.0,Rain
2025-05-26,7,ORD,21.3,14.3,1.0,Clear
2025-05-26,8,ORD,31.3,7.7,1.0,Rain
2025-05-26,9,ORD,26.4,3.8,0.0,Thunderstorm
2025-05-26,10,ORD,22.1,6.4,0.0,Fog
2025-05-26,11,ORD,24.5,11.6,1.0,Snow
2025-05-26,12,ORD,10.7,13.6,1.0,Clear
2025-05-26,13,ORD,19.4,6.7,5.0,Thunderstorm
2025-05-26,14,ORD,30.3,12.0,0.0,Rain
2025-05-26,15,ORD,33.8,3.1,0.5,Fog
2025-05-26,16,ORD,29.5,9.1,0.0,Rain
2025-05-26,17,ORD,33.1,8.0,1.0,Fog
2025-05-26,18,ORD,27.5,13.0,0.0,Snow
2025-05-26,19,ORD,26.3,7.9,1.0,Clear
2025-05-26,20,ORD,25.7,2.8,0.0,Thunderstorm
2025-05-26,21,ORD,33.6,3.7,5.0,Thunderstorm
2025-05-26,22,ORD,30.6,5.8,0.0,Fog
2025-05-26,23,ORD,15.5,3.0,5.0,Fog
2025-05-27,0,ORD,10.5,7.3,1.0,Thunderstorm
2025-05-27,1,ORD,11.3,1.7,0.0,Clear
2025-05-27,2,ORD,24.8,13.1,1.0,Fog
2025-05-27,3,ORD,17.0,5.7,0.1,Rain
2025-05-27,4,ORD,24.9,14.0,5.0,Cloudy
2025-05-27,5,ORD,24.7,11.9,0.5,Rain
2025-05-27,6,ORD,23.2,11.6,0.0,Rain
2025-05-27,7,ORD,29.0,11.8,0.5,Thunderstorm
2025-05-27,8,ORD,27.2,2.7,0.0,Cloudy
2025-05-27,9,ORD,20.6,14.6,1.0,Thunderstorm
2025-05-27,10,ORD,16.5,11.9,1.0,Clear
2025-05-27,11,ORD,14.7,2.1,0.5,Clear
2025-05-27,12,ORD,22.6,10.5,0.0,Thunderstorm
2025-05-27,13,ORD,30.9,5.6,0.5,Snow
2025-05-27,14,ORD,21.3,9.3,0.0,Rain
2025-05-27,15,ORD,29.6,3.0,0.0,Rain
2025-05-27,16,ORD,15.8,11.3,0.5,Rain
2025-05-27,17,ORD,31.5,1.2,0.1,Thunderstorm
2025-05-27,18,ORD,24.6,8.0,5.0,Cloudy
2025-05-27,19,ORD,31.7,8.0,0.0,Cloudy
2025-05-27,20,ORD,30.7,11.4,0.5,Thunderstorm
2025-05-27,21,ORD,29.1,2.4,0.1,Clear
2025-05-27,22,ORD,25.1,10.9,5.0,Thunderstorm
2025-05-27,23,ORD,26.3,7.8,0.0,Fog
2025-05-28,0,ORD,13.4,8.5,0.0,Fog
2025-05-28,1,ORD,31.1,11.7,0.1,Cloudy
2025-05-28,2,ORD,22.6,10.7,0.5,Cloudy
2025-05-28,3,ORD,13.2,1.5,0.0,Thunderstorm
2025-05-28,4,ORD,23.3,13.5,0.5,Cloudy
2025-05-28,5,ORD,14.3,2.3,0.1,Clear
2025-05-28,6,ORD,26.1,9.1,5.0,Thunderstorm
2025-05-28,7,ORD,22.9,12.0,0.0,Rain
2025-05-28,8,ORD,29.1,9.0,0.0,Snow
2025-05-28,9,ORD,33.9,8.2,0.0,Thunderstorm
2025-05-28,10,ORD,21.7,2.9,0.0,Fog
2025-05-28,11,ORD,20.3,13.5,0.5,Cloudy
2025-05-28,12,ORD,17.4,0.1,1.0,Clear
2025-05-28,13,ORD,26.8,13.7,1.0,Fog
2025-05-28,14,ORD,24.4,1.2,5.0,Thunderstorm
2025-05-28,15,ORD,22.3,4.4,1.0,Snow
2025-05-28,16,ORD,28.8,4.1,0.1,Clear
2025-05-28,17,ORD,16.6,10.4,0.5,Thunderstorm
2025-05-28,18,ORD,12.8,12.5,0.0,Snow
2025-05-28,19,ORD,20.0,11.9,0.0,Cloudy
2025-05-28,20,ORD,14.9,13.9,0.5,Fog
2025-05-28,21,ORD,32.7,5.4,1.0,Clear
2025-05-28,22,ORD,13.3,14.9,1.0,Clear
2025-05-28,23,ORD,11.0,1.1,0.5,Cloudy
2025-05-29,0,ORD,11.5,11.4,0.0,Thunderstorm
2025-05-29,1,ORD,11.8,12.4,0.0,Thunderstorm
2025-05-29,2,ORD,19.8,3.8,0.0,Fog
2025-05-29,3,ORD,14.1,13.9,5.0,Clear
2025-05-29,4,ORD,30.1,12.9,1.0,Snow
2025-05-29,5,ORD,14.0,13.9,0.0,Rain
2025-05-29,6,ORD,21.1,0.5,0.0,Snow
2025-05-29,7,ORD,16.1,5.5,0.0,Fog
2025-05-29,8,ORD,17.9,13.3,0.0,Fog
2025-05-29,9,ORD,14.7,1.2,1.0,Fog
2025-05-29,10,ORD,17.8,12.9,0.1,Cloudy
2025-05-29,11,ORD,22.2,10.2,5.0,Rain
2025-05-29,12,ORD,34.9,4.9,0.0,Cloudy
2025-05-29,13,ORD,17.1,14.7,5.0,Fog
2025-05-29,14,ORD,28.9,10.7,0.0,Fog
2025-05-29,15,ORD,23.3,11.1,0.5,Cloudy
2025-05-29,16,ORD,18.7,1.0,5.0,Rain
2025-05-29,17,ORD,31.8,3.1,1.0,Rain
2025-05-29,18,ORD,20.0,8.1,0.0,Clear
2025-05-29,19,ORD,23.3,14.3,5.0,Thunderstorm
2025-05-29,20,ORD,31.2,13.0,0.0,Clear
2025-05-29,21,ORD,18.0,4.8,0.5,Rain
2025-05-29,22,ORD,14.7,11.7,0.0,Fog
2025-05-29,23,ORD,26.5,7.0,0.0,Snow
2025-05-30,0,ORD,24.2,1.5,1.0,Thunderstorm
2025-05-30,1,ORD,20.9,10.7,5.0,Cloudy
2025-05-30,2,ORD,26.8,3.6,0.0,Snow
2025-05-30,3,ORD,10.9,0.8,0.0,Thunderstorm
2025-05-30,4,ORD,31.5,10.0,0.0,Cloudy
2025-05-30,5,ORD,23.2,5.0,0.1,Cloudy
2025-05-30,6,ORD,30.6,8.9,0.0,Snow
2025-05-30,7,ORD,19.8,5.6,0.5,Thunderstorm
2025-05-30,8,ORD,28.2,5.6,0.1,Clear
2025-05-30,9,ORD,16.4,12.4,0.0,Fog
2025-05-30,10,ORD,16.9,2.8,1.0,Fog
2025-05-30,11,ORD,25.4,12.4,0.0,Thunderstorm
2025-05-30,12,ORD,31.9,14.4,0.0,Clear
2025-05-30,13,ORD,13.4,1.9,0.0,Cloudy
2025-05-30,14,ORD,30.9,12.3,0.0,Snow
2025-05-30,15,ORD,27.1,5.5,0.0,Cloudy
2025-05-30,16,ORD,30.9,10.6,5.0,Rain
2025-05-30,17,ORD,24.0,7.7,0.1,Rain
2025-05-30,18,ORD,10.3,14.8,0.0,Cloudy
2025-05-30,19,ORD,33.1,2.3,0.0,Fog
2025-05-30,20,ORD,17.0,1.7,0.0,Snow
2025-05-30,21,ORD,32.6,13.8,0.0,Rain
2025-05-30,22,ORD,11.4,2.5,0.0,Rain
2025-05-30,23,ORD,14.9,2.8,0.1,Rain
2025-05-01,0,ATL,29.5,3.7,0.5,Thunderstorm
2025-05-01,1,ATL,28.4,12.1,0.1,Cloudy
2025-05-01,2,ATL,15.2,12.8,0.1,Rain
2025-05-01,3,ATL,27.5,9.5,0.0,Clear
2025-05-01,4,ATL,21.4,11.0,0.1,Snow
2025-05-01,5,ATL,24.9,9.1,5.0,Cloudy
2025-05-01,6,ATL,27.4,6.8,0.5,Clear
2025-05-01,7,ATL,11.4,4.7,1.0,Fog
2025-05-01,8,ATL,10.5,4.4,0.0,Cloudy
2025-05-01,9,ATL,30.2,12.5,0.0,Clear
2025-05-01,10,ATL,27.8,2.6,0.0,Rain
2025-05-01,11,ATL,24.6,13.4,0.0,Thunderstorm
2025-05-01,12,ATL,10.8,5.3,5.0,Rain
2025-05-01,13,ATL,34.9,11.3,5.0,Fog
2025-05-01,14,ATL,15.6,7.1,1.0,Clear
2025-05-01,15,ATL,25.6,2.1,5.0,Thunderstorm
2025-05-01,16,ATL,12.0,4.9,0.0,Snow
2025-05-01,17,ATL,25.0,6.9,0.0,Rain
2025-05-01,18,ATL,33.6,4.5,0.5,Rain
2025-05-01,19,ATL,25.4,0.9,0.1,Snow
2025-05-01,20,ATL,15.2,11.6,5.0,Rain
2025-05-01,21,ATL,19.6,11.3,5.0,Thunderstorm
2025-05-01,22,ATL,13.7,1.2,0.0,Snow
2025-05-01,23,ATL,24.2,4.8,0.1,Thunderstorm
2025-05-02,0,ATL,13.5,0.8,0.0,Thunderstorm
2025-05-02,1,ATL,28.7,6.0,5.0,Snow
2025-05-02,2,ATL,24.2,7.7,0.0,Clear
2025-05-02,3,ATL,31.1,3.3,0.0,Fog
2025-05-02,4,ATL,23.5,0.9,0.0,Snow
2025-05-02,5,ATL,27.8,3.8,5.0,Fog
2025-05-02,6,ATL,28.0,5.7,0.5,Cloudy
2025-05-02,7,ATL,21.6,7.6,0.1,Thunderstorm
2025-05-02,8,ATL,20.8,8.6,1.0,Fog
2025-05-02,9,ATL,11.2,0.9,0.0,Clear
2025-05-02,10,ATL,20.6,6.9,0.0,Clear
2025-05-02,11,ATL,13.8,2.7,0.0,Snow
2025-05-02,12,ATL,13.6,3.8,0.0,Clear
2025-05-02,13,ATL,29.5,9.7,0.0,Thunderstorm
2025-05-02,14,ATL,20.6,6.0,0.0,Thunderstorm
2025-05-02,15,ATL,15.1,3.8,0.0,Snow
2025-05-02,16,ATL,15.5,4.7,0.0,Fog
2025-05-02,17,ATL,14.4,7.8,0.1,Cloudy
2025-05-02,18,ATL,14.0,8.3,0.0,Thunderstorm
2025-05-02,19,ATL,31.9,10.9,0.0,Snow
2025-05-02,20,ATL,17.0,14.7,0.0,Fog
2025-05-02,21,ATL,11.7,14.5,0.5,Thunderstorm
2025-05-02,22,ATL,31.9,4.3,5.0,Snow
2025-05-02,23,ATL,29.5,5.6,0.1,Clear
2025-05-03,0,ATL,25.9,12.7,0.5,Snow
2025-05-03,1,ATL,20.1,3.0,0.1,Fog
2025-05-03,2,ATL,27.8,4.6,0.0,Rain
2025-05-03,3,ATL,15.4,7.2,0.1,Snow
2025-05-03,4,ATL,25.6,2.2,0.5,Thunderstorm
2025-05-03,5,ATL,27.7,2.1,5.0,Fog
2025-05-03,6,ATL,22.2,8.4,0.0,Fog
2025-05-03,7,ATL,34.5,13.3,1.0,Fog
2025-05-03,8,ATL,23.6,12.9,0.0,Clear
2025-05-03,9,ATL,18.8,10.8,0.0,Snow
2025-05-03,10,ATL,21.2,1.5,1.0,Thunderstorm
2025-05-03,11,ATL,25.9,10.4,5.0,Cloudy
2025-05-03,12,ATL,21.6,1.3,0.5,Clear
2025-05-03,13,ATL,22.5,12.4,1.0,Cloudy
2025-05-03,14,ATL,18.4,1.1,0.0,Fog
2025-05-03,15,ATL,15.8,8.2,0.0,Snow
2025-05-03,16,ATL,28.3,14.9,0.5,Cloudy
2025-05-03,17,ATL,13.3,11.7,5.0,Thunderstorm
2025-05-03,18,ATL,33.9,14.7,1.0,Rain
2025-05-03,19,ATL,31.4,10.4,0.0,Cloudy
2025-05-03,20,ATL,27.8,6.1,5.0,Fog
2025-05-03,21,ATL,34.5,4.4,0.5,Thunderstorm
2025-05-03,22,ATL,29.8,7.3,0.0,Fog
2025-05-03,23,ATL,33.0,8.9,0.5,Cloudy
2025-05-04,0,ATL,34.0,7.7,1.0,Rain
2025-05-04,1,ATL,17.6,12.7,0.0,Cloudy
2025-05-04,2,ATL,31.2,8.3,1.0,Cloudy
2025-05-04,3,ATL,18.2,8.3,0.5,Thunderstorm
2025-05-04,4,ATL,12.3,2.5,0.1,Fog
2025-05-04,5,ATL,32.1,2.5,0.0,Snow
2025-05-04,6,ATL,15.0,5.7,5.0,Clear
2025-05-04,7,ATL,15.2,0.9,0.0,Rain
2025-05-04,8,ATL,17.3,2.8,0.1,Clear
2025-05-04,9,ATL,33.3,13.2,0.0,Thunderstorm
2025-05-04,10,ATL,13.6,14.5,0.0,Clear
2025-05-04,11,ATL,23.2,3.2,0.0,Fog
2025-05-04,12,ATL,23.2,6.7,5.0,Cloudy
2025-05-04,13,ATL,33.6,12.9,5.0,Rain
2025-05-04,14,ATL,23.2,7.1,0.1,Clear
2025-05-04,15,ATL,10.9,4.6,0.0,Fog
2025-05-04,16,ATL,28.1,0.5,1.0,Thunderstorm
2025-05-04,17,ATL,31.8,13.3,0.0,Cloudy
2025-05-04,18,ATL,29.6,5.1,0.0,Rain
2025-05-04,19,ATL,15.4,5.8,0.1,Thunderstorm
2025-05-04,20,ATL,28.4,14.4,1.0,Cloudy
2025-05-04,21,ATL,12.9,13.4,0.0,Cloudy
2025-05-04,22,ATL,19.9,4.1,0.0,Thunderstorm
2025-05-04,23,ATL,13.8,11.1,0.0,Clear
2025-05-05,0,ATL,13.8,14.5,0.0,Thunderstorm
2025-05-05,1,ATL,31.6,10.7,1.0,Clear
2025-05-05,2,ATL,25.0,13.9,5.0,Thunderstorm
2025-05-05,3,ATL,24.1,14.2,0.0,Fog
2025-05-05,4,ATL,15.1,14.6,0.0,Cloudy
2025-05-05,5,ATL,14.4,12.0,0.0,Cloudy
2025-05-05,6,ATL,35.0,11.1,0.0,Clear
2025-05-05,7,ATL,30.7,1.6,1.0,Thunderstorm
2025-05-05,8,ATL,14.6,12.4,5.0,Cloudy
2025-05-05,9,ATL,33.9,0.7,0.1,Fog
2025-05-05,10,ATL,28.8,6.1,0.0,Cloudy
2025-05-05,11,ATL,16.6,7.9,0.5,Snow
2025-05-05,12,ATL,28.1,13.7,5.0,Rain
2025-05-05,13,ATL,14.5,4.1,5.0,Fog
2025-05-05,14,ATL,34.4,6.9,0.0,Clear
2025-05-05,15,ATL,18.0,11.1,1.0,Thunderstorm
2025-05-05,16,ATL,28.3,13.9,0.5,Cloudy
2025-05-05,17,ATL,13.4,0.9,0.1,Clear
2025-05-05,18,ATL,21.3,10.7,0.1,Clear
2025-05-05,19,ATL,14.9,10.3,0.5,Cloudy
2025-05-05,20,ATL,31.5,8.9,0.0,Cloudy
2025-05-05,21,ATL,22.8,4.1,1.0,Thunderstorm
2025-05-05,22,ATL,18.1,8.3,0.1,Thunderstorm
2025-05-05,23,ATL,34.2,4.6,0.1,Rain
2025-05-06,0,ATL,15.5,9.8,0.5,Thunderstorm
2025-05-06,1,ATL,11.4,6.0,1.0,Rain
2025-05-06,2,ATL,12.3,5.5,0.1,Snow
2025-05-06,3,ATL,10.1,6.1,0.1,Rain
2025-05-06,4,ATL,14.1,11.0,0.0,Rain
2025-05-06,5,ATL,29.5,3.4,0.1,Cloudy
2025-05-06,6,ATL,12.1,11.6,5.0,Rain
2025-05-06,7,ATL,12.2,10.9,0.5,Rain
2025-05-06,8,ATL,31.1,5.0,0.1,Thunderstorm
2025-05-06,9,ATL,30.2,2.7,0.5,Clear
2025-05-06,10,ATL,33.5,2.7,5.0,Fog
2025-05-06,11,ATL,15.2,8.7,5.0,Cloudy
2025-05-06,12,ATL,24.0,11.8,0.0,Thunderstorm
2025-05-06,13,ATL,16.8,4.7,0.0,Cloudy
2025-05-06,14,ATL,14.7,5.0,5.0,Cloudy
2025-05-06,15,ATL,15.4,11.9,5.0,Fog
2025-05-06,16,ATL,26.9,9.0,0.1,Rain
2025-05-06,17,ATL,32.6,5.3,0.0,Clear
2025-05-06,18,ATL,29.1,10.6,5.0,Clear
2025-05-06,19,ATL,22.7,5.1,0.0,Rain
2025-05-06,20,ATL,18.8,13.0,0.0,Clear
2025-05-06,21,ATL,25.3,14.8,5.0,Thunderstorm
2025-05-06,22,ATL,25.8,12.3,1.0,Thunderstorm
2025-05-06,23,ATL,16.4,14.3,5.0,Fog
2025-05-07,0,ATL,31.0,5.1,0.5,Clear
2025-05-07,1,ATL,31.0,12.0,1.0,Cloudy
2025-05-07,2,ATL,34.9,2.6,0.0,Fog
2025-05-07,3,ATL,25.9,12.7,0.0,Thunderstorm
2025-05-07,4,ATL,31.2,3.6,5.0,Fog
2025-05-07,5,ATL,25.9,10.8,0.0,Snow
2025-05-07,6,ATL,19.3,5.6,0.1,Thunderstorm
2025-05-07,7,ATL,29.7,8.2,0.0,Cloudy
2025-05-07,8,ATL,27.8,8.3,0.5,Rain
2025-05-07,9,ATL,28.9,3.9,0.5,Cloudy
2025-05-07,10,ATL,34.0,0.1,0.0,Clear
2025-05-07,11,ATL,21.9,8.1,0.0,Cloudy
2025-05-07,12,ATL,21.5,8.9,0.0,Fog
2025-05-07,13,ATL,12.1,2.3,0.0,Snow
2025-05-07,14,ATL,30.0,3.6,0.1,Rain
2025-05-07,15,ATL,33.2,8.6,0.0,Rain
